"LV_ID","day","region","pvalue","adjusted_p"
"LV83","day28","PFC","0.99310481724448",0.994126337549451
"LV83","day28","VTA","0.971270979716513",0.993282539443196
"LV84","day1","NAc","0.064089514349837",0.817220414542016
"LV84","day1","PFC","0.170757327947126",0.853098967563052
"LV84","day1","VTA","0.766621766831029",0.940389367312729
"LV84","day28","NAc","0.225547694198233",0.873622405593689
"LV84","day28","PFC","0.887615083316294",0.991643428751129
"LV84","day28","VTA","0.118721397950848",0.837461503869348
"LV85","day1","NAc","0.00286291416860035",0.356513263899705
"LV85","day1","PFC","0.73067349659883",0.929279929444892
"LV85","day1","VTA","0.175384212188439",0.853111608466032
"LV85","day28","NAc","0.15616380108047",0.853098967563052
"LV85","day28","PFC","0.954231815828904",0.993282539443196
"LV85","day28","VTA","0.503933847025332",0.915078450715089
"LV86","day1","NAc","0.964754769500454",0.993282539443196
"LV86","day1","PFC","0.694016868698208",0.925361147466339
"LV86","day1","VTA","0.730416025606927",0.929279929444892
"LV86","day28","NAc","0.0248329125012276",0.668671595155007
"LV86","day28","PFC","0.596547576179876",0.917151616081909
"LV86","day28","VTA","0.603763836495933",0.917151616081909
"LV87","day1","NAc","0.0303443892946228",0.728265343070947
"LV87","day1","PFC","0.240653373909874",0.873622405593689
"LV87","day1","VTA","0.51660064722274",0.915078450715089
"LV87","day28","NAc","0.302720654118107",0.879844347570932
"LV87","day28","PFC","0.98811577277686",0.993282539443196
"LV87","day28","VTA","0.40905564819892",0.905984284140408
"LV88","day1","NAc","0.971454697392165",0.993282539443196
"LV88","day1","PFC","0.338890576972954",0.89524649920739
"LV88","day1","VTA","0.647627477342126",0.921347546428902
"LV88","day28","NAc","0.749273771877101",0.937869957661476
"LV88","day28","PFC","0.984849335141883",0.993282539443196
"LV88","day28","VTA","0.198673123837849",0.865203214909227
"LV89","day1","NAc","0.616061755419657",0.917151616081909
"LV89","day1","PFC","0.358926532794031",0.898429135727568
"LV89","day1","VTA","0.173677772641113",0.853111608466032
"LV89","day28","NAc","0.709946460057961",0.925361147466339
"LV89","day28","PFC","0.919413583932557",0.993282539443196
"LV89","day28","VTA","0.140166155500469",0.853098967563052
"LV90","day1","NAc","0.970829931704692",0.993282539443196
"LV90","day1","PFC","0.614004230832428",0.917151616081909
"LV90","day1","VTA","0.138153027514136",0.853098967563052
"LV90","day28","NAc","0.17773158509709",0.853111608466032
"LV90","day28","PFC","0.688486550058328",0.925361147466339
"LV90","day28","VTA","0.709032379954482",0.925361147466339
"LV91","day1","NAc","0.775333225864719",0.945820863375304
"LV91","day1","PFC","0.93628723604726",0.993282539443196
"LV91","day1","VTA","0.356969416043975",0.898429135727568
"LV91","day28","NAc","0.12931389343503",0.853098967563052
"LV91","day28","PFC","0.74666477352694",0.937869957661476
"LV91","day28","VTA","0.468298668735709",0.905984284140408
"LV92","day1","NAc","0.748347061158108",0.937869957661476
"LV92","day1","PFC","0.456841769976828",0.905984284140408
"LV92","day1","VTA","0.774177514640199",0.945455725843783
"LV92","day28","NAc","0.114004417543245",0.823741905556159
"LV92","day28","PFC","0.460478194073602",0.905984284140408
"LV92","day28","VTA","0.222503180060485",0.873622405593689
"LV93","day1","NAc","0.78460982333485",0.946550296669544
"LV93","day1","PFC","0.178817915299889",0.853242142010846
"LV93","day1","VTA","0.835458277801626",0.965129255477426
"LV93","day28","NAc","0.372522001927578",0.905984284140408
"LV93","day28","PFC","0.618535716590641",0.919062491407897
"LV93","day28","VTA","0.900189330856783",0.992951716423381
"LV94","day1","NAc","0.737986625860045",0.934331691455837
"LV94","day1","PFC","0.796963011274719",0.952215545938625
"LV94","day1","VTA","0.271690070439077",0.879844347570932
"LV94","day28","NAc","0.981946230670756",0.993282539443196
"LV94","day28","PFC","0.85791261323267",0.976428376297802
"LV94","day28","VTA","0.094856065207793",0.821225016728673
"LV95","day1","NAc","0.645844662358326",0.921347546428902
"LV95","day1","PFC","0.988475412857592",0.993282539443196
"LV95","day1","VTA","0.242933871708578",0.873622405593689
"LV95","day28","NAc","0.373282671927731",0.905984284140408
"LV95","day28","PFC","0.449712703180072",0.905984284140408
"LV95","day28","VTA","0.562587443472386",0.915078450715089
"LV96","day1","NAc","0.050220361326676",0.796784706186864
"LV96","day1","PFC","0.748797736266283",0.937869957661476
"LV96","day1","VTA","0.33157357836409",0.89407184760998
"LV96","day28","NAc","0.405791917859338",0.905984284140408
"LV96","day28","PFC","0.876188252969535",0.988898242515271
"LV96","day28","VTA","0.274835583310491",0.879844347570932
"LV97","day1","NAc","0.489506602174812",0.905984284140408
"LV97","day1","PFC","0.673774814932706",0.921743984740653
"LV97","day1","VTA","0.482673938495598",0.905984284140408
"LV97","day28","NAc","0.894513890988168",0.992817186090404
"LV97","day28","PFC","0.439906818946422",0.905984284140408
"LV97","day28","VTA","0.936219434912894",0.993282539443196
"LV98","day1","NAc","0.0752478812212155",0.817220414542016
"LV98","day1","PFC","0.226789173943863",0.873622405593689
"LV98","day1","VTA","0.531936003906701",0.915078450715089
"LV98","day28","NAc","0.290755177405243",0.879844347570932
"LV98","day28","PFC","0.995597251322032",0.995597251322032
"LV98","day28","VTA","0.190351371565834",0.865203214909227
"LV99","day1","NAc","0.359511072184589",0.898429135727568
"LV99","day1","PFC","0.0371851682191753",0.790022435141893
"LV99","day1","VTA","0.318557684324109",0.879844347570932
"LV99","day28","NAc","0.298977281716507",0.879844347570932
"LV99","day28","PFC","0.312090705071753",0.879844347570932
"LV99","day28","VTA","0.226130181495334",0.873622405593689
"LV100","day1","NAc","0.314222657286942",0.879844347570932
"LV100","day1","PFC","0.0752722806681511",0.817220414542016
"LV100","day1","VTA","0.155320271597794",0.853098967563052
"LV100","day28","NAc","0.221078449688533",0.873622405593689
"LV100","day28","PFC","0.913902340308256",0.992951716423381
"LV100","day28","VTA","0.487818874872381",0.905984284140408
"LV101","day1","NAc","0.245398460350974",0.873622405593689
"LV101","day1","PFC","0.496286853846152",0.90965624976452
"LV101","day1","VTA","0.781465639821464",0.946550296669544
"LV101","day28","NAc","0.420780113399056",0.905984284140408
"LV101","day28","PFC","0.0691539670172289",0.817220414542016
"LV101","day28","VTA","0.160935418931137",0.853098967563052
"LV102","day1","NAc","0.684264609363326",0.924067542987021
"LV102","day1","PFC","0.916501629561074",0.992951716423381
"LV102","day1","VTA","0.451442352589714",0.905984284140408
"LV102","day28","NAc","0.316743832964489",0.879844347570932
"LV102","day28","PFC","0.667772003187829",0.921743984740653
"LV102","day28","VTA","0.0170417504423137",0.632490727390895
"LV103","day1","NAc","0.398197747991087",0.905984284140408
"LV103","day1","PFC","0.839490214407077",0.965129255477426
"LV103","day1","VTA","0.048994561726093",0.796784706186864
"LV103","day28","NAc","0.177116404610336",0.853111608466032
"LV103","day28","PFC","0.559620235298321",0.915078450715089
"LV103","day28","VTA","0.43728926504317",0.905984284140408
"LV104","day1","NAc","0.168721425099394",0.853098967563052
"LV104","day1","PFC","0.519314457426604",0.915078450715089
"LV104","day1","VTA","0.542644050729354",0.915078450715089
"LV104","day28","NAc","0.466447766767463",0.905984284140408
"LV104","day28","PFC","0.494287585358275",0.909489157059226
"LV104","day28","VTA","0.351092696567736",0.897236891228659
"LV105","day1","NAc","0.902097277617732",0.992951716423381
"LV105","day1","PFC","0.924449225965965",0.993282539443196
"LV105","day1","VTA","0.476358620189443",0.905984284140408
"LV105","day28","NAc","0.508772862828606",0.915078450715089
"LV105","day28","PFC","0.897756007356579",0.992817186090404
"LV105","day28","VTA","0.538843666930157",0.915078450715089
"LV106","day1","NAc","0.259588170719062",0.873622405593689
"LV106","day1","PFC","0.962215595598099",0.993282539443196
"LV106","day1","VTA","0.236592244962899",0.873622405593689
"LV106","day28","NAc","0.0505207694140222",0.796784706186864
"LV106","day28","PFC","0.732990564421234",0.930139750713842
"LV106","day28","VTA","0.59159028587934",0.917151616081909
"LV107","day1","NAc","0.673414803156321",0.921743984740653
"LV107","day1","PFC","0.908194748377852",0.992951716423381
"LV107","day1","VTA","0.65355031986905",0.921347546428902
"LV107","day28","NAc","0.808524754225243",0.956407430938401
"LV107","day28","PFC","0.46806599675816",0.905984284140408
"LV107","day28","VTA","0.444334468710186",0.905984284140408
"LV108","day1","NAc","0.902469344761314",0.992951716423381
"LV108","day1","PFC","0.0652826962342482",0.817220414542016
"LV108","day1","VTA","0.562445249322417",0.915078450715089
"LV108","day28","NAc","0.706340619097332",0.925361147466339
"LV108","day28","PFC","0.956261366718467",0.993282539443196
"LV108","day28","VTA","0.877826338464643",0.988898242515271
"LV109","day1","NAc","0.758105579646028",0.937869957661476
"LV109","day1","PFC","0.663095873962797",0.921743984740653
"LV109","day1","VTA","0.626828150401084",0.921347546428902
"LV109","day28","NAc","0.635853848443792",0.921347546428902
"LV109","day28","PFC","0.212705989698276",0.873622405593689
"LV109","day28","VTA","0.57400798378105",0.917151616081909
"LV110","day1","NAc","0.248153072402358",0.873622405593689
"LV110","day1","PFC","0.804049307295621",0.955511770995011
"LV110","day1","VTA","0.740827841132498",0.936854452016355
"LV110","day28","NAc","0.105176377884028",0.821225016728673
"LV110","day28","PFC","0.363942958385023",0.900881224343196
"LV110","day28","VTA","0.278539501674493",0.879844347570932
"LV111","day1","NAc","0.112310718398214",0.823741905556159
"LV111","day1","PFC","0.953752007446265",0.993282539443196
"LV111","day1","VTA","0.386075250627527",0.905984284140408
"LV111","day28","NAc","0.654273118385061",0.921347546428902
"LV111","day28","PFC","0.486625464446319",0.905984284140408
"LV111","day28","VTA","0.414569331788601",0.905984284140408
"LV112","day1","NAc","0.0346052075798001",0.77967651363468
"LV112","day1","PFC","0.0623897012082363",0.817220414542016
"LV112","day1","VTA","0.357206234076085",0.898429135727568
"LV112","day28","NAc","0.148301249585156",0.853098967563052
"LV112","day28","PFC","0.279924296590423",0.879844347570932
"LV112","day28","VTA","0.116900134608498",0.832630636179237
"LV113","day1","NAc","0.764435482056852",0.939795960123346
"LV113","day1","PFC","0.348547002195173",0.897236891228659
"LV113","day1","VTA","0.412993384904349",0.905984284140408
"LV113","day28","NAc","0.755721237329508",0.937869957661476
"LV113","day28","PFC","0.227479040559019",0.873622405593689
"LV113","day28","VTA","0.298156671312079",0.879844347570932
"LV114","day1","NAc","0.0193681471289346",0.651637282829826
"LV114","day1","PFC","0.696783265506651",0.925361147466339
"LV114","day1","VTA","0.0504589182763999",0.796784706186864
"LV114","day28","NAc","0.320378104822024",0.879844347570932
"LV114","day28","PFC","0.912466907806566",0.992951716423381
"LV114","day28","VTA","0.695555092772472",0.925361147466339
"LV115","day1","NAc","0.665615335868569",0.921743984740653
"LV115","day1","PFC","0.441939343936066",0.905984284140408
"LV115","day1","VTA","0.000154696333132749",0.170784751778555
"LV115","day28","NAc","0.0712515499781154",0.817220414542016
"LV115","day28","PFC","0.103880183064668",0.821225016728673
"LV115","day28","VTA","0.286700130304127",0.879844347570932
"LV116","day1","NAc","0.0859274131254451",0.821225016728673
"LV116","day1","PFC","0.00290635812961716",0.356513263899705
"LV116","day1","VTA","0.0211876293621344",0.651637282829826
"LV116","day28","NAc","0.490574786649035",0.905984284140408
"LV116","day28","PFC","0.963421695040265",0.993282539443196
"LV116","day28","VTA","0.830031132601682",0.962405913283368
"LV117","day1","NAc","0.631648354964416",0.921347546428902
"LV117","day1","PFC","0.0107641661521535",0.565887591998927
"LV117","day1","VTA","0.168711731791081",0.853098967563052
"LV117","day28","NAc","0.643726258749876",0.921347546428902
"LV117","day28","PFC","0.679947359525926",0.924067542987021
"LV117","day28","VTA","0.731471248811242",0.929279929444892
"LV118","day1","NAc","0.670674558809403",0.921743984740653
"LV118","day1","PFC","0.684835670725411",0.924067542987021
"LV118","day1","VTA","0.838415077244284",0.965129255477426
"LV118","day28","NAc","0.907845613020096",0.992951716423381
"LV118","day28","PFC","0.156854566760993",0.853098967563052
"LV118","day28","VTA","0.285229983871537",0.879844347570932
"LV119","day1","NAc","0.133209800055193",0.853098967563052
"LV119","day1","PFC","0.296914476527971",0.879844347570932
"LV119","day1","VTA","0.291405488880883",0.879844347570932
"LV119","day28","NAc","0.1950744360076",0.865203214909227
"LV119","day28","PFC","0.56280640220611",0.915078450715089
"LV119","day28","VTA","0.635906794546909",0.921347546428902
"LV120","day1","NAc","0.325977712220509",0.890790579929312
"LV120","day1","PFC","0.508850065008625",0.915078450715089
"LV120","day1","VTA","0.378809715815547",0.905984284140408
"LV120","day28","NAc","0.0171872480269265",0.632490727390895
"LV120","day28","PFC","0.136447718013083",0.853098967563052
"LV120","day28","VTA","0.60521689630769",0.917151616081909
"LV121","day1","NAc","0.00470202776826551",0.45257489752157
"LV121","day1","PFC","0.600333730372144",0.917151616081909
"LV121","day1","VTA","0.639680267779619",0.921347546428902
"LV121","day28","NAc","0.00630938298551315",0.464370587733768
"LV121","day28","PFC","0.441672621271683",0.905984284140408
"LV121","day28","VTA","0.662877506424443",0.921743984740653
"LV122","day1","NAc","0.0416205832729333",0.790022435141893
"LV122","day1","PFC","0.21633990019966",0.873622405593689
"LV122","day1","VTA","0.197631135371153",0.865203214909227
"LV122","day28","NAc","0.110816540972058",0.823741905556159
"LV122","day28","PFC","0.978620273321538",0.993282539443196
"LV122","day28","VTA","0.424590411995465",0.905984284140408
"LV123","day1","NAc","0.712968654562489",0.926020464278809
"LV123","day1","PFC","0.612611568028637",0.917151616081909
"LV123","day1","VTA","0.354568655706053",0.898429135727568
"LV123","day28","NAc","0.663089237004482",0.921743984740653
"LV123","day28","PFC","0.194446204525953",0.865203214909227
"LV123","day28","VTA","0.372888502476017",0.905984284140408
"LV124","day1","NAc","0.761723673913303",0.939393893429867
"LV124","day1","PFC","0.700581012346841",0.925361147466339
"LV124","day1","VTA","0.350860015020247",0.897236891228659
"LV124","day28","NAc","0.401264990128748",0.905984284140408
"LV124","day28","PFC","0.98012053362637",0.993282539443196
"LV124","day28","VTA","0.711843251756562",0.925647762001466
"LV125","day1","NAc","0.661826635191809",0.921743984740653
"LV125","day1","PFC","0.937604234825245",0.993282539443196
"LV125","day1","VTA","0.588139681369355",0.917151616081909
"LV125","day28","NAc","0.201789269968304",0.870216226738311
"LV125","day28","PFC","0.528133895919648",0.915078450715089
"LV125","day28","VTA","0.346817447793616",0.897236891228659
"LV126","day1","NAc","0.528353121191103",0.915078450715089
"LV126","day1","PFC","0.0106847162224276",0.565887591998927
"LV126","day1","VTA","0.639608398463027",0.921347546428902
"LV126","day28","NAc","0.107526701144241",0.821715979260923
"LV126","day28","PFC","0.438813850093859",0.905984284140408
"LV126","day28","VTA","0.226184932676358",0.873622405593689
"LV127","day1","NAc","0.112812734776329",0.823741905556159
"LV127","day1","PFC","0.173540951890927",0.853111608466032
"LV127","day1","VTA","0.879507289305732",0.989030874591638
"LV127","day28","NAc","0.293637038780561",0.879844347570932
"LV127","day28","PFC","0.632187087465184",0.921347546428902
"LV127","day28","VTA","0.134012525636955",0.853098967563052
"LV128","day1","NAc","0.104906412105867",0.821225016728673
"LV128","day1","PFC","0.462910089872936",0.905984284140408
"LV128","day1","VTA","0.488117995018571",0.905984284140408
"LV128","day28","NAc","0.335806614791464",0.89407184760998
"LV128","day28","PFC","0.669930555756631",0.921743984740653
"LV128","day28","VTA","0.666396558059899",0.921743984740653
"LV129","day1","NAc","0.461957918663086",0.905984284140408
"LV129","day1","PFC","0.589583385282451",0.917151616081909
"LV129","day1","VTA","0.779724113176305",0.946550296669544
"LV129","day28","NAc","0.669817855834122",0.921743984740653
"LV129","day28","PFC","0.51117011898151",0.915078450715089
"LV129","day28","VTA","0.153605608015308",0.853098967563052
"LV130","day1","NAc","0.785098645368748",0.946550296669544
"LV130","day1","PFC","0.306153049035533",0.879844347570932
"LV130","day1","VTA","0.273831380182319",0.879844347570932
"LV130","day28","NAc","0.914448465200753",0.992951716423381
"LV130","day28","PFC","0.44388022925667",0.905984284140408
"LV130","day28","VTA","0.649206924861538",0.921347546428902
"LV131","day1","NAc","0.596119374142115",0.917151616081909
"LV131","day1","PFC","0.0539315248034343",0.817220414542016
"LV131","day1","VTA","0.133586907458647",0.853098967563052
"LV131","day28","NAc","0.748597587104693",0.937869957661476
"LV131","day28","PFC","0.423241339174599",0.905984284140408
"LV131","day28","VTA","0.49919070609919",0.912428045585274
"LV132","day1","NAc","0.830675867840195",0.962405913283368
"LV132","day1","PFC","0.722503445470634",0.929279929444892
"LV132","day1","VTA","0.588050625533225",0.917151616081909
"LV132","day28","NAc","0.441917160837263",0.905984284140408
"LV132","day28","PFC","0.290413326987665",0.879844347570932
"LV132","day28","VTA","0.259291651501253",0.873622405593689
"LV133","day1","NAc","0.00121477367596396",0.356513263899705
"LV133","day1","PFC","0.412315104657375",0.905984284140408
"LV133","day1","VTA","0.145787015982588",0.853098967563052
"LV133","day28","NAc","0.168557044522418",0.853098967563052
"LV133","day28","PFC","0.890143693743088",0.991643428751129
"LV133","day28","VTA","0.972368445086205",0.993282539443196
"LV134","day1","NAc","0.638189166842631",0.921347546428902
"LV134","day1","PFC","0.381548313503471",0.905984284140408
"LV134","day1","VTA","0.0722669206729897",0.817220414542016
"LV134","day28","NAc","0.856692202151964",0.976045604928553
"LV134","day28","PFC","0.628955702552064",0.921347546428902
"LV134","day28","VTA","0.282597268202434",0.879844347570932
"LV135","day1","NAc","0.386014010297183",0.905984284140408
"LV135","day1","PFC","0.854711811921171",0.974795289629104
"LV135","day1","VTA","0.34415937048627",0.897236891228659
"LV135","day28","NAc","0.13186790430068",0.853098967563052
"LV135","day28","PFC","0.763257538411767",0.939393893429867
"LV135","day28","VTA","0.370029700557079",0.905793324645267
"LV136","day1","NAc","0.139276521116116",0.853098967563052
"LV136","day1","PFC","0.0717291101957807",0.817220414542016
"LV136","day1","VTA","0.627178461685259",0.921347546428902
"LV136","day28","NAc","0.938492980736962",0.993282539443196
"LV136","day28","PFC","0.826160054907506",0.960521416248086
"LV136","day28","VTA","0.988783977217457",0.993282539443196
"LV137","day1","NAc","0.240112576066112",0.873622405593689
"LV137","day1","PFC","0.105366299932952",0.821225016728673
"LV137","day1","VTA","0.947398573136375",0.993282539443196
"LV137","day28","NAc","0.910664729181087",0.992951716423381
"LV137","day28","PFC","0.817633595070059",0.956559188331528
"LV137","day28","VTA","0.0821057365016705",0.817220414542016
"LV138","day1","NAc","0.0571491877702011",0.817220414542016
"LV138","day1","PFC","0.523472289718208",0.915078450715089
"LV138","day1","VTA","0.398193099232718",0.905984284140408
"LV138","day28","NAc","0.489381776575391",0.905984284140408
"LV138","day28","PFC","0.425577378713588",0.905984284140408
"LV138","day28","VTA","0.0762809618619656",0.817220414542016
"LV139","day1","NAc","0.271842735953788",0.879844347570932
"LV139","day1","PFC","0.835954166129341",0.965129255477426
"LV139","day1","VTA","0.595341994309932",0.917151616081909
"LV139","day28","NAc","0.125473833946588",0.844653126079471
"LV139","day28","PFC","0.397157883852253",0.905984284140408
"LV139","day28","VTA","0.780947805597371",0.946550296669544
"LV140","day1","NAc","0.0910468034708712",0.821225016728673
"LV140","day1","PFC","0.28735311110882",0.879844347570932
"LV140","day1","VTA","0.048200507163351",0.796784706186864
"LV140","day28","NAc","0.317713542376262",0.879844347570932
"LV140","day28","PFC","0.978266698726501",0.993282539443196
"LV140","day28","VTA","0.236676922566973",0.873622405593689
"LV141","day1","NAc","0.959558736076119",0.993282539443196
"LV141","day1","PFC","0.943628012113555",0.993282539443196
"LV141","day1","VTA","0.526880483718751",0.915078450715089
"LV141","day28","NAc","0.96226160759939",0.993282539443196
"LV141","day28","PFC","0.525656428838888",0.915078450715089
"LV141","day28","VTA","0.327258709218036",0.892082999942498
"LV142","day1","NAc","0.301625354441552",0.879844347570932
"LV142","day1","PFC","0.0644131044201759",0.817220414542016
"LV142","day1","VTA","0.869319257055196",0.986669181569434
"LV142","day28","NAc","0.0453745934373426",0.796784706186864
"LV142","day28","PFC","0.826353057922495",0.960521416248086
"LV142","day28","VTA","0.366375157588071",0.902674961559164
"LV143","day1","NAc","0.642485083418818",0.921347546428902
"LV143","day1","PFC","0.564624478901899",0.915826485962388
"LV143","day1","VTA","0.446822572080441",0.905984284140408
"LV143","day28","NAc","0.113827778730755",0.823741905556159
"LV143","day28","PFC","0.528746634699375",0.915078450715089
"LV143","day28","VTA","0.12115495749254",0.837461503869348
"LV144","day1","NAc","0.653301297172269",0.921347546428902
"LV144","day1","PFC","0.873902219446582",0.988740308737821
"LV144","day1","VTA","0.239179299381155",0.873622405593689
"LV144","day28","NAc","0.338691975572878",0.89524649920739
"LV144","day28","PFC","0.490741487242721",0.905984284140408
"LV144","day28","VTA","0.558941096400924",0.915078450715089
"LV145","day1","NAc","0.663184841081488",0.921743984740653
"LV145","day1","PFC","0.380230262403079",0.905984284140408
"LV145","day1","VTA","0.754283620459734",0.937869957661476
"LV145","day28","NAc","0.452875524968006",0.905984284140408
"LV145","day28","PFC","0.591678938382701",0.917151616081909
"LV145","day28","VTA","0.945809309499199",0.993282539443196
"LV146","day1","NAc","0.906581400455902",0.992951716423381
"LV146","day1","PFC","0.420323393862979",0.905984284140408
"LV146","day1","VTA","0.787522201015767",0.946550296669544
"LV146","day28","NAc","0.0626418331718019",0.817220414542016
"LV146","day28","PFC","0.596899939464678",0.917151616081909
"LV146","day28","VTA","0.709226257367257",0.925361147466339
"LV147","day1","NAc","0.26205729141469",0.873622405593689
"LV147","day1","PFC","0.341572752292265",0.897236891228659
"LV147","day1","VTA","0.18282186730275",0.853242142010846
"LV147","day28","NAc","0.716606432112933",0.928560447244927
"LV147","day28","PFC","0.17688633646345",0.853111608466032
"LV147","day28","VTA","0.757706645195308",0.937869957661476
"LV148","day1","NAc","0.704660288583243",0.925361147466339
"LV148","day1","PFC","0.0807610025383053",0.817220414542016
"LV148","day1","VTA","0.534332138997024",0.915078450715089
"LV148","day28","NAc","0.0408617783714789",0.790022435141893
"LV148","day28","PFC","0.475599244252123",0.905984284140408
"LV148","day28","VTA","0.540082763035338",0.915078450715089
"LV149","day1","NAc","0.986343591006786",0.993282539443196
"LV149","day1","PFC","0.434776682978787",0.905984284140408
"LV149","day1","VTA","0.610356735774166",0.917151616081909
"LV149","day28","NAc","0.0227112975844004",0.651637282829826
"LV149","day28","PFC","0.00110941325598688",0.356513263899705
"LV149","day28","VTA","0.241842880033942",0.873622405593689
"LV150","day1","NAc","0.536181876544505",0.915078450715089
"LV150","day1","PFC","0.97072427462454",0.993282539443196
"LV150","day1","VTA","0.293692786983126",0.879844347570932
"LV150","day28","NAc","0.255028685546851",0.873622405593689
"LV150","day28","PFC","0.653146181542016",0.921347546428902
"LV150","day28","VTA","0.483455923679562",0.905984284140408
"LV151","day1","NAc","0.158817836763307",0.853098967563052
"LV151","day1","PFC","0.777675349788514",0.946550296669544
"LV151","day1","VTA","0.134188669796604",0.853098967563052
"LV151","day28","NAc","0.0870545514247669",0.821225016728673
"LV151","day28","PFC","0.520033760558385",0.915078450715089
"LV151","day28","VTA","0.310386203166436",0.879844347570932
"LV152","day1","NAc","0.260972084986504",0.873622405593689
"LV152","day1","PFC","0.473138835976271",0.905984284140408
"LV152","day1","VTA","0.0709412773679612",0.817220414542016
"LV152","day28","NAc","0.496850288594208",0.90965624976452
"LV152","day28","PFC","0.610052625634059",0.917151616081909
"LV152","day28","VTA","0.368741639849969",0.904646156431924
"LV153","day1","NAc","0.141672949660339",0.853098967563052
"LV153","day1","PFC","0.0374184788294921",0.790022435141893
"LV153","day1","VTA","0.219806647449826",0.873622405593689
"LV153","day28","NAc","0.399235600064589",0.905984284140408
"LV153","day28","PFC","0.165643187075696",0.853098967563052
"LV153","day28","VTA","0.696264693424772",0.925361147466339
"LV154","day1","NAc","0.730735113763674",0.929279929444892
"LV154","day1","PFC","0.966654758287765",0.993282539443196
"LV154","day1","VTA","0.534820668511491",0.915078450715089
"LV154","day28","NAc","0.0928242781906284",0.821225016728673
"LV154","day28","PFC","0.589354177778505",0.917151616081909
"LV154","day28","VTA","0.419465935413673",0.905984284140408
"LV155","day1","NAc","0.397073463247001",0.905984284140408
"LV155","day1","PFC","0.820430040994853",0.958470651067003
"LV155","day1","VTA","0.0678067057556025",0.817220414542016
"LV155","day28","NAc","0.539224493659568",0.915078450715089
"LV155","day28","PFC","0.55150682771332",0.915078450715089
"LV155","day28","VTA","0.384264669777536",0.905984284140408
"LV156","day1","NAc","0.644983757447455",0.921347546428902
"LV156","day1","PFC","0.624926857626776",0.921347546428902
"LV156","day1","VTA","0.281345128089428",0.879844347570932
"LV156","day28","NAc","0.33896108393903",0.89524649920739
"LV156","day28","PFC","0.545247595396311",0.915078450715089
"LV156","day28","VTA","0.19227276578408",0.865203214909227
"LV157","day1","NAc","0.446961024889439",0.905984284140408
"LV157","day1","PFC","0.60731053436283",0.917151616081909
"LV157","day1","VTA","0.837962194543126",0.965129255477426
"LV157","day28","NAc","0.106992710001502",0.821715979260923
"LV157","day28","PFC","0.889426332396875",0.991643428751129
"LV157","day28","VTA","0.795873887683376",0.952215545938625
"LV158","day1","NAc","0.450269881516986",0.905984284140408
"LV158","day1","PFC","0.00873505978951773",0.549168660074218
"LV158","day1","VTA","0.393727010150085",0.905984284140408
"LV158","day28","NAc","0.397840977260619",0.905984284140408
"LV158","day28","PFC","0.789615758275513",0.946550296669544
"LV158","day28","VTA","0.272882798946123",0.879844347570932
"LV159","day1","NAc","0.0227541292588596",0.651637282829826
"LV159","day1","PFC","0.236400038043911",0.873622405593689
"LV159","day1","VTA","0.0841582413311971",0.821225016728673
"LV159","day28","NAc","0.623686026388213",0.921347546428902
"LV159","day28","PFC","0.672054166958717",0.921743984740653
"LV159","day28","VTA","0.237032800233405",0.873622405593689
"LV160","day1","NAc","0.572275379164975",0.917151616081909
"LV160","day1","PFC","0.005622625033376",0.455164263981472
"LV160","day1","VTA","0.0921462829126568",0.821225016728673
"LV160","day28","NAc","0.333202376314269",0.89407184760998
"LV160","day28","PFC","0.655909966117447",0.921347546428902
"LV160","day28","VTA","0.916448869432252",0.992951716423381
"LV161","day1","NAc","0.945810950064058",0.993282539443196
"LV161","day1","PFC","0.00195753591702016",0.356513263899705
"LV161","day1","VTA","0.252028200601438",0.873622405593689
"LV161","day28","NAc","0.601045954102618",0.917151616081909
"LV161","day28","PFC","0.574607472883799",0.917151616081909
"LV161","day28","VTA","0.427409638743125",0.905984284140408
"LV162","day1","NAc","0.19911275318125",0.865203214909227
"LV162","day1","PFC","0.597881947783979",0.917151616081909
"LV162","day1","VTA","0.403529550497172",0.905984284140408
"LV162","day28","NAc","0.218937157226994",0.873622405593689
"LV162","day28","PFC","0.196385109405568",0.865203214909227
"LV162","day28","VTA","0.380945985046996",0.905984284140408
"LV163","day1","NAc","0.50966241302733",0.915078450715089
"LV163","day1","PFC","0.543427673736435",0.915078450715089
"LV163","day1","VTA","0.385875638436122",0.905984284140408
"LV163","day28","NAc","0.182318158771004",0.853242142010846
"LV163","day28","PFC","0.79857366886616",0.953108465327828
"LV163","day28","VTA","0.342797384416113",0.897236891228659
"LV164","day1","NAc","0.91759694661187",0.993163753979906
"LV164","day1","PFC","0.912780724297058",0.992951716423381
"LV164","day1","VTA","0.976300253942959",0.993282539443196
"LV164","day28","NAc","0.100314096065158",0.821225016728673
"LV164","day28","PFC","0.489182351870979",0.905984284140408
"LV164","day28","VTA","0.267252671905117",0.879844347570932
"LV165","day1","NAc","0.608595608692548",0.917151616081909
"LV165","day1","PFC","0.562305162704565",0.915078450715089
"LV165","day1","VTA","0.695299621831709",0.925361147466339
"LV165","day28","NAc","0.125045339513365",0.844653126079471
"LV165","day28","PFC","0.757176264032315",0.937869957661476
"LV165","day28","VTA","0.801795053324022",0.953859632402716
"LV166","day1","NAc","0.615972287980235",0.917151616081909
"LV166","day1","PFC","0.875215672655684",0.988898242515271
"LV166","day1","VTA","0.552414305554459",0.915078450715089
